,,,WO-6278-500,,,,,,,WO-6278-500,,,,,,,,,12075.0561,-558.9976657,,,20
WO-6278-280,\A1;,WO-6278-280,,,,,,,,,,,,,,,WO-6278-280,,8247.860804,1429.537214,,,30.8329127
12,\A1;,12,,,,,,,,,,,,,,,12,,7229.824097,1429.864589,,,30.8329127
J6 AXIS DRESSOUT BRKTS + ATC AIRGUN BRKT,\A1;,J6 AXIS DRESSOUT BRKTS + ATC AIRGUN BRKT,,,,,,,,,,,,,,,J6 AXIS DRESSOUT BRKTS + ATC AIRGUN BRKT,,7692.868375,1429.864589,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,1086.948421,1450.667851,,,39.6875
13,\A1;,13,,,,,,,,,,,,,,,13,,7229.824097,1491.530415,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,1491.530415,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,1491.530415,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,1491.530415,,,30.8329127
J6 AXIS 31mm HOSE CLAMP,\A1;,J6 AXIS 31mm HOSE CLAMP,,,,,,,,,,,,,,,J6 AXIS 31mm HOSE CLAMP,,7692.868375,1491.530415,,,30.8329127
WO-6278-290,\A1;,WO-6278-290,,,,,,,,,,,,,,,WO-6278-290,,8247.860804,1491.530415,,,30.8329127
16,\A1;,16,,,,,,,,,,,,,,,16,,1068.522082,1514.167851,,,39.6875
WO-6278-292,\A1;,WO-6278-292,,,,,,,,,,,,,,,WO-6278-292,,8247.860804,1552.868865,,,30.8329127
14,\A1;,14,,,,,,,,,,,,,,,14,,7229.273509,1553.19624,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,1553.19624,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,1553.19624,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,1553.19624,,,30.8329127
J6 AXIS REVERSE L BRKT,\A1;,J6 AXIS REVERSE L BRKT,,,,,,,,,,,,,,,J6 AXIS REVERSE L BRKT,,7692.868375,1553.19624,,,30.8329127
15,\A1;,15,,,,,,,,,,,,,,,15,,7229.824097,1614.862066,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,1614.862066,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,1614.862066,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,1614.862066,,,30.8329127
